delta,conductor,rank,regulator,real_period,torsion_order,label,x_ptd,y_ptd,z_ptd,x_mcj,y_mcj,z_mcj
-32576.0,1018,1,,,,1018a1,87610145697.78685,500000.0,0.0,664631615356.9392,500000.0,0.5
-16288.0,1018,0,,,,1018b1,78653947336.17143,500000.0,0.0,664631615356.9392,500000.0,0.5
-4072.0,1018,0,,,,1018c1,60741550612.94063,500000.0,0.0,664631615356.9392,500000.0,0.5
-1019.0,1019,1,,,,1019a1,42841840255.93417,500000.0,0.0,664775741366.2184,500000.0,0.5
-1019.0,1019,1,,,,1019b1,42841840255.93417,500000.0,0.0,664775741366.2184,500000.0,0.5
-2550000.0,1020,0,,,,1020a1,143949505298.54944,500000.0,0.0,664919726006.1672,500000.0,0.5
110160.0,1020,1,,,,1020b1,103352626558.21558,500000.0,0.0,664919726006.1672,500000.0,0.5
-63750000.0,1020,1,,,,1020c1,185540802496.9874,500000.0,0.0,664919726006.1672,500000.0,0.5
-2974320.0,1020,0,,,,1020d1,145938342214.7576,500000.0,0.0,664919726006.1672,500000.0,0.5
-36720.0,1020,1,,,,1020e1,89157388006.0349,500000.0,0.0,664919726006.1672,500000.0,0.5
914742821250000.0,1020,0,,,,1020f1,398469380779.6975,500000.0,0.0,664919726006.1672,500000.0,0.5
-10612080.0,1020,0,,,,1020g1,162373644009.9752,500000.0,0.0,664919726006.1672,500000.0,0.5
-16730550000.0,1020,1,,,,1020h1,257511413715.99484,500000.0,0.0,664919726006.1672,500000.0,0.5
3662848.0,1022,0,,,,1022a1,148628837597.7347,500000.0,0.0,665207272285.4958,500000.0,0.5
-535822336.0,1022,1,,,,1022b1,213047593660.48352,500000.0,0.0,665207272285.4958,500000.0,0.5
-32704.0,1022,1,,,,1022c1,87660816597.86783,500000.0,0.0,665207272285.4958,500000.0,0.5
3859200593875737.0,1023,0,,,,1023a1,417070186202.4317,500000.0,0.0,665350834476.5558,500000.0,0.5
16015625.0,1025,1,,,,1025a1,167691589581.62375,500000.0,0.0,665637538334.6077,500000.0,0.5
16015625.0,1025,0,,,,1025b1,167691589581.62375,500000.0,0.0,665637538334.6077,500000.0,0.5
16015625.0,1025,0,,,,1025c1,167691589581.62375,500000.0,0.0,665637538334.6077,500000.0,0.5
-1247616.0,1026,1,,,,1026a1,134712769362.02087,500000.0,0.0,665780680548.4453,500000.0,0.5
107705376.0,1026,0,,,,1026b1,192316999620.07104,500000.0,0.0,665780680548.4453,500000.0,0.5
-4104.0,1026,0,,,,1026c1,60842694479.39483,500000.0,0.0,665780680548.4453,500000.0,0.5
-441161220096.0,1026,0,,,,1026d1,299791379959.4559,500000.0,0.0,665780680548.4453,500000.0,0.5
-77976.0,1026,0,,,,1026e1,98887975915.55925,500000.0,0.0,665780680548.4453,500000.0,0.5
1050624.0,1026,0,,,,1026f1,132492281372.31808,500000.0,0.0,665780680548.4453,500000.0,0.5
-2101248.0,1026,1,,,,1026g1,141448479733.93347,500000.0,0.0,665780680548.4453,500000.0,0.5
1481544.0,1026,1,,,,1026h1,136933257351.72371,500000.0,0.0,665780680548.4453,500000.0,0.5
147744.0,1026,1,,,,1026i1,107145568306.98698,500000.0,0.0,665780680548.4453,500000.0,0.5
-909512064.0,1026,1,,,,1026j1,219884200675.10492,500000.0,0.0,665780680548.4453,500000.0,0.5
765904896.0,1026,1,,,,1026k1,217663712685.4021,500000.0,0.0,665780680548.4453,500000.0,0.5
-1531809792.0,1026,0,,,,1026l1,226619911047.01755,500000.0,0.0,665780680548.4453,500000.0,0.5
262656.0,1026,0,,,,1026m1,114579884649.08725,500000.0,0.0,665780680548.4453,500000.0,0.5
-605159424.0,1026,0,,,,1026n1,214619948646.37186,500000.0,0.0,665780680548.4453,500000.0,0.5
-56844504.0,1026,0,,,,1026o1,184059407228.6433,500000.0,0.0,665780680548.4453,500000.0,0.5
-2991816.0,1026,0,,,,1026p1,146014125792.47885,500000.0,0.0,665780680548.4453,500000.0,0.5
-1027.0,1027,1,,,,1027a1,42942885251.52047,500000.0,0.0,665923683315.3892,500000.0,0.5
4112.0,1028,2,,,,1028a1,60867857219.50204,500000.0,0.0,666066546906.8688,500000.0,0.5
4112.0,1028,1,,,,1028b1,60867857219.50204,500000.0,0.0,666066546906.8688,500000.0,0.5
4112.0,1028,1,,,,1028c1,60867857219.50204,500000.0,0.0,666066546906.8688,500000.0,0.5
-32960.0,1030,1,,,,1030a1,87761566137.25243,500000.0,0.0,666351857645.1974,500000.0,0.5
-257500000.0,1030,0,,,,1030b1,203579259370.9509,500000.0,0.0,666351857645.1974,500000.0,0.5
-10547200.0,1030,0,,,,1030c1,162294404906.16385,500000.0,0.0,666351857645.1974,500000.0,0.5
-1188864.0,1032,1,,,,1032a1,134089505080.29254,500000.0,0.0,666636614919.0891,500000.0,0.5
-178054972416.0,1032,0,,,,1032b1,288067866300.5239,500000.0,0.0,666636614919.0891,500000.0,0.5
-132096.0,1032,0,,,,1032c1,105699027975.93123,500000.0,0.0,666636614919.0891,500000.0,0.5
-2068.0,1034,2,,,,1034a1,51986854392.8753,500000.0,0.0,666920820871.6797,500000.0,0.5
-1984272007168.0,1034,1,,,,1034b1,319219451358.56134,500000.0,0.0,666920820871.6797,500000.0,0.5
-529408.0,1034,1,,,,1034c1,123636441285.79852,500000.0,0.0,666920820871.6797,500000.0,0.5
-13751035875.0,1035,1,,,,1035a1,254977306009.5321,500000.0,0.0,667062717768.8174,500000.0,0.5
-3592245915.0,1035,1,,,,1035b1,237632890961.37866,500000.0,0.0,667062717768.8174,500000.0,0.5
-471571875.0,1035,1,,,,1035c1,211397171894.886,500000.0,0.0,667062717768.8174,500000.0,0.5
-754515.0,1035,1,,,,1035d1,128214577498.0101,500000.0,0.0,667062717768.8174,500000.0,0.5
-52396875.0,1035,1,,,,1035e1,183006694790.52466,500000.0,0.0,667062717768.8174,500000.0,0.5
-33953175.0,1035,0,,,,1035f1,177400703201.59042,500000.0,0.0,667062717768.8174,500000.0,0.5
-6196624203375.0,1035,0,,,,1035g1,333933344891.5009,500000.0,0.0,667062717768.8174,500000.0,0.5
-1038.0,1038,1,,,,1038a1,43080544367.217896,500000.0,0.0,667487587323.479,500000.0,0.5
-27895062528.0,1038,1,,,,1038b1,264116833124.04816,500000.0,0.0,667487587323.479,500000.0,0.5
-597888.0,1038,1,,,,1038c1,125208211641.27167,500000.0,0.0,667487587323.479,500000.0,0.5
16640.0,1040,1,,,,1040a1,78930209934.85617,500000.0,0.0,667770152047.2229,500000.0,0.5
16640.0,1040,1,,,,1040b1,78930209934.85617,500000.0,0.0,667770152047.2229,500000.0,0.5
266240.0,1040,0,,,,1040c1,114755003381.3178,500000.0,0.0,667770152047.2229,500000.0,0.5
13520.0,1040,0,,,,1040d1,76247288629.26637,500000.0,0.0,667770152047.2229,500000.0,0.5
42598400000.0,1040,0,,,,1040e1,269587184671.1169,500000.0,0.0,667770152047.2229,500000.0,0.5
68157440.0,1040,0,,,,1040f1,186404590274.24106,500000.0,0.0,667770152047.2229,500000.0,0.5
106496000.0,1040,0,,,,1040g1,192171094026.21735,500000.0,0.0,667770152047.2229,500000.0,0.5
33344.0,1042,1,,,,1042a1,87911232632.56374,500000.0,0.0,668052173898.925,500000.0,0.5
-1042.0,1042,0,,,,1042b1,43130240824.486694,500000.0,0.0,668052173898.925,500000.0,0.5
-17072128.0,1042,0,,,,1042c1,168517017887.10236,500000.0,0.0,668052173898.925,500000.0,0.5
-51107.0,1043,0,,,,1043a1,93429090237.24664,500000.0,0.0,668192981898.8428,500000.0,0.5
-6459535132272.0,1044,0,,,,1044a1,334470249864.5315,500000.0,0.0,668333654960.551,500000.0,0.5
-9132912.0,1044,0,,,,1044b1,160434084147.25018,500000.0,0.0,668333654960.551,500000.0,0.5
-8860816368.0,1044,1,,,,1044c1,249298818551.44748,500000.0,0.0,668333654960.551,500000.0,0.5
-12528.0,1044,1,,,,1044d1,75262652834.16612,500000.0,0.0,668333654960.551,500000.0,0.5
-1014768.0,1044,1,,,,1044e1,132043607042.88881,500000.0,0.0,668333654960.551,500000.0,0.5
-1014768.0,1044,1,,,,1044f1,132043607042.88881,500000.0,0.0,668333654960.551,500000.0,0.5
-4853603886192.0,1044,0,,,,1044g1,330776946773.4182,500000.0,0.0,668333654960.551,500000.0,0.5
338256.0,1044,0,,,,1044h1,117848368490.70815,500000.0,0.0,668333654960.551,500000.0,0.5
-5412096.0,1044,0,,,,1044i1,153673161937.16977,500000.0,0.0,668333654960.551,500000.0,0.5
-5412096.0,1044,0,,,,1044j1,153673161937.16977,500000.0,0.0,668333654960.551,500000.0,0.5
-739765872.0,1044,0,,,,1044k1,217215038355.97287,500000.0,0.0,668333654960.551,500000.0,0.5
5225.0,1045,1,,,,1045a1,63963036731.40443,500000.0,0.0,668474193342.4287,500000.0,0.5
47155625.0,1045,1,,,,1045b1,181644896802.17123,500000.0,0.0,668474193342.4287,500000.0,0.5
-33536.0,1048,1,,,,1048a1,87985420757.68318,500000.0,0.0,668895002981.7592,500000.0,0.5
-268288.0,1048,1,,,,1048b1,114854015842.5294,500000.0,0.0,668895002981.7592,500000.0,0.5
60480000000.0,1050,1,,,,1050a1,274115966045.7071,500000.0,0.0,669174874045.8677,500000.0,0.5
-765450.0,1050,0,,,,1050b1,128400495280.56549,500000.0,0.0,669174874045.8677,500000.0,0.5
-14515200000000.0,1050,0,,,,1050c1,344931646643.56836,500000.0,0.0,669174874045.8677,500000.0,0.5
-26250.0,1050,0,,,,1050d1,84820361165.91937,500000.0,0.0,669174874045.8677,500000.0,0.5
32928000.0,1050,1,,,,1050e1,177004556204.81876,500000.0,0.0,669174874045.8677,500000.0,0.5
-22295347200.0,1050,0,,,,1050f1,261221588685.28143,500000.0,0.0,669174874045.8677,500000.0,0.5
-2940000000.0,1050,0,,,,1050g1,235043923048.2894,500000.0,0.0,669174874045.8677,500000.0,0.5
-252000000.0,1050,1,,,,1050h1,203300285447.84586,500000.0,0.0,669174874045.8677,500000.0,0.5
3402000.0,1050,1,,,,1050i1,147674261860.26932,500000.0,0.0,669174874045.8677,500000.0,0.5
-945000.0,1050,0,,,,1050j1,131123234993.51154,500000.0,0.0,669174874045.8677,500000.0,0.5
94500000000.0,1050,0,,,,1050k1,279882469797.6835,500000.0,0.0,669174874045.8677,500000.0,0.5
-14765625000.0,1050,0,,,,1050l1,255897126588.8254,500000.0,0.0,669174874045.8677,500000.0,0.5
53156250000.0,1050,0,,,,1050m1,272448153455.58316,500000.0,0.0,669174874045.8677,500000.0,0.5
-348364800000000.0,1050,0,,,,1050n1,385995480280.5953,500000.0,0.0,669174874045.8677,500000.0,0.5
-3267280800.0,1050,0,,,,1050o1,236407721836.28677,500000.0,0.0,669174874045.8677,500000.0,0.5
26250000.0,1050,0,,,,1050p1,174075902048.42252,500000.0,0.0,669174874045.8677,500000.0,0.5
-11960156250.0,1050,0,,,,1050q1,253174386875.87933,500000.0,0.0,669174874045.8677,500000.0,0.5
514500000000.0,1050,0,,,,1050r1,301778447800.1326,500000.0,0.0,669174874045.8677,500000.0,0.5
-1051.0,1051,1,,,,1051a1,43241363885.5559,500000.0,0.0,669314609733.3911,500000.0,0.5
-767637.0,1053,0,,,,1053a1,128437359964.52072,500000.0,0.0,669593682685.6185,500000.0,0.5
-1053.0,1053,0,,,,1053b1,43265928651.43665,500000.0,0.0,669593682685.6185,500000.0,0.5
1053.0,1053,0,,,,1053c1,43265928651.43665,500000.0,0.0,669593682685.6185,500000.0,0.5
767637.0,1053,1,,,,1053d1,128437359964.52072,500000.0,0.0,669593682685.6185,500000.0,0.5
-539648.0,1054,1,,,,1054a1,123883978798.17435,500000.0,0.0,669733020454.6555,500000.0,0.5
-26375.0,1055,1,,,,1055a1,84881744003.2684,500000.0,0.0,669872226087.334,500000.0,0.5
19008.0,1056,1,,,,1056a1,80649363923.0365,500000.0,0.0,670011299834.031,500000.0,0.5
-513216.0,1056,1,,,,1056b1,123235079579.5785,500000.0,0.0,670011299834.031,500000.0,0.5
627264.0,1056,0,,,,1056c1,125827958270.17703,500000.0,0.0,670011299834.031,500000.0,0.5
55330330176.0,1056,0,,,,1056d1,272966101173.18088,500000.0,0.0,670011299834.031,500000.0,0.5
2112.0,1056,0,,,,1056e1,52258886818.67514,500000.0,0.0,670011299834.031,500000.0,0.5
-513216.0,1056,1,,,,1056f1,123235079579.5785,500000.0,0.0,670011299834.031,500000.0,0.5
55330330176.0,1056,1,,,,1056g1,272966101173.18088,500000.0,0.0,670011299834.031,500000.0,0.5
2112.0,1056,1,,,,1056h1,52258886818.67514,500000.0,0.0,670011299834.031,500000.0,0.5
627264.0,1056,1,,,,1056i1,125827958270.17703,500000.0,0.0,670011299834.031,500000.0,0.5
19008.0,1056,0,,,,1056j1,80649363923.0365,500000.0,0.0,670011299834.031,500000.0,0.5
-3486541257728.0,1058,0,,,,1058a1,326502513174.52136,500000.0,0.0,670289052667.4355,500000.0,0.5
-313243941124.0,1058,0,,,,1058b1,295366844461.10175,500000.0,0.0,670289052667.4355,500000.0,0.5
-2116.0,1058,2,,,,1058c1,52283335384.08014,500000.0,0.0,670289052667.4355,500000.0,0.5
-5302593435347072.0,1058,0,,,,1058d1,421175672628.186,500000.0,0.0,670289052667.4355,500000.0,0.5
-35819648.0,1058,0,,,,1058e1,178092163551.16437,500000.0,0.0,670289052667.4355,500000.0,0.5
-6948099.0,1059,0,,,,1059a1,156901252396.85162,500000.0,0.0,670427732251.3529,500000.0,0.5
-8480000.0,1060,1,,,,1060a1,159475675382.26358,500000.0,0.0,670566280943.7134,500000.0,0.5
297292032.0,1062,1,,,,1062a1,205435954205.05426,500000.0,0.0,670842986640.4613,500000.0,0.5
-49548672.0,1062,0,,,,1062b1,182284517291.25818,500000.0,0.0,670842986640.4613,500000.0,0.5
516132.0,1062,1,,,,1062c1,123308286931.00044,500000.0,0.0,670842986640.4613,500000.0,0.5
-44043264.0,1062,1,,,,1062d1,180762635271.743,500000.0,0.0,670842986640.4613,500000.0,0.5
-86022.0,1062,1,,,,1062e1,100156850017.20436,500000.0,0.0,670842986640.4613,500000.0,0.5
3550837003517952.0,1062,1,,,,1062f1,415994162580.75397,500000.0,0.0,670842986640.4613,500000.0,0.5
407808.0,1062,1,,,,1062g1,120264522891.97018,500000.0,0.0,670842986640.4613,500000.0,0.5
18580752.0,1062,1,,,,1062h1,169611160758.59262,500000.0,0.0,670842986640.4613,500000.0,0.5
-22550151168.0,1062,1,,,,1062i1,261368420526.28168,500000.0,0.0,670842986640.4613,500000.0,0.5
-62710038.0,1062,0,,,,1062j1,185328281330.28842,500000.0,0.0,670842986640.4613,500000.0,0.5
-1003360608.0,1062,0,,,,1062k1,221153074776.75,500000.0,0.0,670842986640.4613,500000.0,0.5
-172044.0,1062,0,,,,1062l1,109113048378.81978,500000.0,0.0,670842986640.4613,500000.0,0.5
-143775.0,1065,0,,,,1065a1,106793708785.05968,500000.0,0.0,671257069647.5085,500000.0,0.5
-399375.0,1065,0,,,,1065b1,119994528879.13628,500000.0,0.0,671257069647.5085,500000.0,0.5
-258795.0,1065,1,,,,1065c1,114388537290.20206,500000.0,0.0,671257069647.5085,500000.0,0.5
-472724096.0,1066,1,,,,1066a1,211428704227.82507,500000.0,0.0,671394838150.0272,500000.0,0.5
-1475821568.0,1066,1,,,,1066b1,226138794273.10306,500000.0,0.0,671394838150.0272,500000.0,0.5
-45829062656.0,1066,0,,,,1066c1,270531737008.69708,500000.0,0.0,671394838150.0272,500000.0,0.5
-917476352.0,1066,0,,,,1066d1,219996853516.95746,500000.0,0.0,671394838150.0272,500000.0,0.5
28381184.0,1066,1,,,,1066e1,175084525409.00046,500000.0,0.0,671394838150.0272,500000.0,0.5
-10700.0,1070,2,,,,1070a1,73224711802.0012,500000.0,0.0,671944622795.1654,500000.0,0.5
-4382720.0,1070,0,,,,1070b1,150947245180.55167,500000.0,0.0,671944622795.1654,500000.0,0.5
-7012352000000.0,1070,1,,,,1070c1,335531273431.1852,500000.0,0.0,671944622795.1654,500000.0,0.5
-26750.0,1070,0,,,,1070d1,85064162039.60477,500000.0,0.0,671944622795.1654,500000.0,0.5
-3842642130181659.0,1071,0,,,,1071a1,417014627217.58887,500000.0,0.0,672081747820.2314,500000.0,0.5
-526491819.0,1071,1,,,,1071b1,212820611279.8278,500000.0,0.0,672081747820.2314,500000.0,0.5
-89266779.0,1071,1,,,,1071c1,189890810382.69803,500000.0,0.0,672081747820.2314,500000.0,0.5
-1328071059.0,1071,0,,,,1071d1,224775786588.97156,500000.0,0.0,672081747820.2314,500000.0,0.5
-274432.0,1072,0,,,,1072a1,115146580710.21783,500000.0,0.0,672218744870.4535,500000.0,0.5
-17152.0,1072,1,,,,1072b1,79321787263.7562,500000.0,0.0,672218744870.4535,500000.0,0.5
31117.0,1073,2,,,,1073a1,87018082858.64067,500000.0,0.0,672355614184.4801,500000.0,0.5
-902393.0,1073,0,,,,1073b1,130527124287.96101,500000.0,0.0,672355614184.4801,500000.0,0.5
-3222.0,1074,1,,,,1074a1,57716316370.78455,500000.0,0.0,672492356000.2914,500000.0,0.5
14093028.0,1074,0,,,,1074b1,166039184597.66467,500000.0,0.0,672492356000.2914,500000.0,0.5
-137472.0,1074,0,,,,1074c1,106214466349.9117,500000.0,0.0,672492356000.2914,500000.0,0.5
11135232.0,1074,0,,,,1074d1,162995420558.6344,500000.0,0.0,672492356000.2914,500000.0,0.5
34368.0,1074,0,,,,1074e1,88302069626.6809,500000.0,0.0,672492356000.2914,500000.0,0.5
-140771328.0,1074,1,,,,1074f1,195776449966.06577,500000.0,0.0,672492356000.2914,500000.0,0.5
-84558168.0,1074,1,,,,1074g1,189190621511.46075,500000.0,0.0,672492356000.2914,500000.0,0.5
-2783808.0,1074,1,,,,1074h1,145083023835.40363,500000.0,0.0,672492356000.2914,500000.0,0.5
-419921875.0,1075,0,,,,1075a1,209898291799.78622,500000.0,0.0,672628970555.2042,500000.0,0.5
-1075.0,1075,0,,,,1075b1,43533103006.03444,500000.0,0.0,672628970555.2042,500000.0,0.5
-1075.0,1075,0,,,,1075c1,43533103006.03444,500000.0,0.0,672628970555.2042,500000.0,0.5
-671875.0,1075,0,,,,1075d1,126715697402.91034,500000.0,0.0,672628970555.2042,500000.0,0.5
-1075.0,1075,0,,,,1075e1,43533103006.03444,500000.0,0.0,672628970555.2042,500000.0,0.5
-16796875.0,1075,0,,,,1075f1,168306994601.3483,500000.0,0.0,672628970555.2042,500000.0,0.5
-16796875.0,1075,0,,,,1075g1,168306994601.3483,500000.0,0.0,672628970555.2042,500000.0,0.5
-16796875.0,1075,0,,,,1075h1,168306994601.3483,500000.0,0.0,672628970555.2042,500000.0,0.5
29079.0,1077,2,,,,1077a1,86142835515.14452,500000.0,0.0,672901818828.292,500000.0,0.5
-261711.0,1077,0,,,,1077b1,114533312619.50584,500000.0,0.0,672901818828.292,500000.0,0.5
-9693.0,1077,1,,,,1077c1,71947596962.96382,500000.0,0.0,672901818828.292,500000.0,0.5
52822.0,1078,1,,,,1078a1,93855566672.03847,500000.0,0.0,673038053017.8002,500000.0,0.5
32467359232.0,1078,1,,,,1078b1,266078063778.58273,500000.0,0.0,673038053017.8002,500000.0,0.5
-6377516992.0,1078,0,,,,1078c1,245049596935.29117,500000.0,0.0,673038053017.8002,500000.0,0.5
6214455478.0,1078,0,,,,1078d1,244714931992.47,500000.0,0.0,673038053017.8002,500000.0,0.5
275968.0,1078,0,,,,1078e1,115218698458.1512,500000.0,0.0,673038053017.8002,500000.0,0.5
-1594379248.0,1078,1,,,,1078f1,227137200212.06033,500000.0,0.0,673038053017.8002,500000.0,0.5
2077910990848.0,1078,0,,,,1078g1,319815253948.27515,500000.0,0.0,673038053017.8002,500000.0,0.5
507302488.0,1078,0,,,,1078h1,212340873608.8903,500000.0,0.0,673038053017.8002,500000.0,0.5
-408161087488.0,1078,1,,,,1078i1,298786787104.9836,500000.0,0.0,673038053017.8002,500000.0,0.5
17661952.0,1078,1,,,,1078j1,168955888627.8436,500000.0,0.0,673038053017.8002,500000.0,0.5
4312.0,1078,1,,,,1078k1,61481508288.458755,500000.0,0.0,673038053017.8002,500000.0,0.5
-166012.0,1078,0,,,,1078l1,108651893275.20851,500000.0,0.0,673038053017.8002,500000.0,0.5
-19531145788.0,1078,0,,,,1078m1,259511258595.64005,500000.0,0.0,673038053017.8002,500000.0,0.5
-19440.0,1080,1,,,,1080a1,80939737108.42612,500000.0,0.0,673310142676.1627,500000.0,0.5
-125971200000.0,1080,0,,,,1080b1,283596674245.3325,500000.0,0.0,673310142676.1627,500000.0,0.5
-1574640.0,1080,0,,,,1080c1,137720691317.1488,500000.0,0.0,673310142676.1627,500000.0,0.5
-8857350000.0,1080,0,,,,1080d1,249293762818.38605,500000.0,0.0,673310142676.1627,500000.0,0.5
-125971200.0,1080,1,,,,1080e1,194341133362.8294,500000.0,0.0,673310142676.1627,500000.0,0.5
-24603750000.0,1080,1,,,,1080f1,262494582912.46265,500000.0,0.0,673310142676.1627,500000.0,0.5
-172800000.0,1080,0,,,,1080g1,198425242932.2485,500000.0,0.0,673310142676.1627,500000.0,0.5
-33750000.0,1080,0,,,,1080h1,177323151599.3786,500000.0,0.0,673310142676.1627,500000.0,0.5
-12150000.0,1080,1,,,,1080i1,164122331505.302,500000.0,0.0,673310142676.1627,500000.0,0.5
-172800.0,1080,1,,,,1080j1,109169702049.74536,500000.0,0.0,673310142676.1627,500000.0,0.5
-2160.0,1080,1,,,,1080k1,52549260004.06476,500000.0,0.0,673310142676.1627,500000.0,0.5
-14171760.0,1080,0,,,,1080l1,166111168421.51016,500000.0,0.0,673310142676.1627,500000.0,0.5
-50950689123.0,1083,1,,,,1083a1,271900592343.33835,500000.0,0.0,673717333862.8065,500000.0,0.5
2681615217.0,1083,0,,,,1083b1,233855310907.1739,500000.0,0.0,673717333862.8065,500000.0,0.5
-52782232316211.0,1083,0,,,,1083c1,361612457876.8,500000.0,0.0,673717333862.8065,500000.0,0.5
-1083.0,1083,1,,,,1083d1,43628903726.3517,500000.0,0.0,673717333862.8065,500000.0,0.5
-8044845651.0,1083,1,,,,1083e1,248050549459.35455,500000.0,0.0,673717333862.8065,500000.0,0.5
-9303875.0,1085,1,,,,1085a1,160673723191.32812,500000.0,0.0,673988168494.356,500000.0,0.5
-330288932402555.0,1085,0,,,,1085b1,385307015262.13824,500000.0,0.0,673988168494.356,500000.0,0.5
-37975.0,1085,1,,,,1085c1,89591619485.2986,500000.0,0.0,673988168494.356,500000.0,0.5
-808080875.0,1085,0,,,,1085d1,218356335165.7364,500000.0,0.0,673988168494.356,500000.0,0.5
-949375.0,1085,0,,,,1085e1,131182916683.73657,500000.0,0.0,673988168494.356,500000.0,0.5
-5132293701171875.0,1085,0,,,,1085f1,420753885798.386,500000.0,0.0,673988168494.356,500000.0,0.5
-33635.0,1085,1,,,,1085g1,88023508210.88242,500000.0,0.0,673988168494.356,500000.0,0.5
-25751796875.0,1085,1,,,,1085h1,263083854913.00677,500000.0,0.0,673988168494.356,500000.0,0.5
625536.0,1086,1,,,,1086a1,125792313935.95464,500000.0,0.0,674123398654.6876,500000.0,0.5
64127214.0,1086,0,,,,1086b1,185617032183.7076,500000.0,0.0,674123398654.6876,500000.0,0.5
17376.0,1086,1,,,,1086c1,79489440108.36247,500000.0,0.0,674123398654.6876,500000.0,0.5
3242778624.0,1086,1,,,,1086d1,236310458314.36975,500000.0,0.0,674123398654.6876,500000.0,0.5
39096.0,1086,0,,,,1086e1,89967520489.49301,500000.0,0.0,674123398654.6876,500000.0,0.5
69632.0,1088,1,,,,1088a1,97425610643.19714,500000.0,0.0,674393485812.1307,500000.0,0.5
69632.0,1088,1,,,,1088b1,97425610643.19714,500000.0,0.0,674393485812.1307,500000.0,0.5
285212672.0,1088,1,,,,1088c1,204899990982.582,500000.0,0.0,674393485812.1307,500000.0,0.5
1114112.0,1088,1,,,,1088d1,133250404089.65877,500000.0,0.0,674393485812.1307,500000.0,0.5
4456448.0,1088,0,,,,1088e1,151162800812.8896,500000.0,0.0,674393485812.1307,500000.0,0.5
278528.0,1088,0,,,,1088f1,115338007366.42795,500000.0,0.0,674393485812.1307,500000.0,0.5
1114112.0,1088,0,,,,1088g1,133250404089.65877,500000.0,0.0,674393485812.1307,500000.0,0.5
69632.0,1088,0,,,,1088h1,97425610643.19714,500000.0,0.0,674393485812.1307,500000.0,0.5
285212672.0,1088,0,,,,1088i1,204899990982.582,500000.0,0.0,674393485812.1307,500000.0,0.5
69632.0,1088,2,,,,1088j1,97425610643.19714,500000.0,0.0,674393485812.1307,500000.0,0.5
4456448.0,1088,1,,,,1088k1,151162800812.8896,500000.0,0.0,674393485812.1307,500000.0,0.5
-18496.0,1088,1,,,,1088l1,80296548475.47485,500000.0,0.0,674393485812.1307,500000.0,0.5
278528.0,1088,1,,,,1088m1,115338007366.42795,500000.0,0.0,674393485812.1307,500000.0,0.5
