delta,conductor,rank,regulator,real_period,torsion_order,label
-1810618110000.0,7980,0,,,,7980f1
-7995707691247016.0,7982,0,,,,7982a1
-471388167.0,7983,0,,,,7983a1
-7984.0,7984,0,,,,7984a1
-510976.0,7984,2,,,,7984b1
-7984.0,7984,0,,,,7984c1
7985.0,7985,1,,,,7985a1
-19176787.0,7987,0,,,,7987a1
-322304259109.0,7987,0,,,,7987b1
-46043465587.0,7987,0,,,,7987c1
71901.0,7989,0,,,,7989a1
647109.0,7989,2,,,,7989b1
2400387760.0,7990,0,,,,7990a1
277832115200.0,7990,1,,,,7990b1
679150000.0,7990,2,,,,7990c1
93882500.0,7990,0,,,,7990d1
-37832458240000.0,7990,1,,,,7990e1
2.7817984e+16,7990,1,,,,7990f1
-4993750000.0,7990,0,,,,7990g1
-1997500.0,7990,0,,,,7990h1
-1677936384.0,7992,0,,,,7992a1
-186437376.0,7992,0,,,,7992b1
-6711745536.0,7992,1,,,,7992c1
-9206784.0,7992,1,,,,7992d1
-255744.0,7992,1,,,,7992e1
-2301696.0,7992,1,,,,7992f1
-255744.0,7992,1,,,,7992g1
-6711745536.0,7992,0,,,,7992h1
-9206784.0,7992,0,,,,7992i1
-186437376.0,7992,2,,,,7992j1
-175484288.0,7994,1,,,,7994a1
1566824.0,7994,1,,,,7994b1
-368670553552.0,7994,1,,,,7994c1
391706.0,7994,1,,,,7994d1
-1023232.0,7994,0,,,,7994e1
127904.0,7994,2,,,,7994f1
8382316544.0,7994,1,,,,7994g1
-14750775.0,7995,0,,,,7995a1
-17565015.0,7995,0,,,,7995b1
5396625.0,7995,2,,,,7995c1
-7600246875.0,7995,1,,,,7995d1
-7862163075.0,7995,0,,,,7995e1
-7995.0,7995,1,,,,7995f1
-121351998775995.0,7995,1,,,,7995g1
-120956355.0,7995,1,,,,7995h1
-1.913859037298584e+21,7995,0,,,,7995i1
-999375.0,7995,0,,,,7995j1
7997.0,7997,2,,,,7997a1
-107082438696.0,7998,1,,,,7998a1
-127968.0,7998,1,,,,7998b1
13820544.0,7998,2,,,,7998c1
-7870543872.0,7998,1,,,,7998d1
-8.517699359893094e+16,7998,1,,,,7998e1
-7998.0,7998,1,,,,7998f1
-23135590656.0,7998,1,,,,7998g1
-343914.0,7998,0,,,,7998h1
-209899512.0,7998,1,,,,7998i1
3320385696.0,7998,1,,,,7998j1
-3.570947987982148e+22,7998,1,,,,7998k1
122487309.0,8001,0,,,,8001a1
168021.0,8001,2,,,,8001b1
54016903269.0,8001,2,,,,8001c1
-60001283223.0,8001,1,,,,8001d1
-1944243.0,8001,1,,,,8001e1
-36297072567.0,8001,1,,,,8001f1
294092028909.0,8001,2,,,,8001g1
-32776192.0,8002,1,,,,8002a1
-64016.0,8002,1,,,,8002b1
68736656605184.0,8002,1,,,,8002c1
-1536768.0,8004,0,,,,8004a1
-619285488.0,8004,1,,,,8004b1
-4831310448.0,8004,1,,,,8004c1
15634765625.0,8005,1,,,,8005a1
1000625.0,8005,1,,,,8005b1
3771297.0,8007,1,,,,8007a1
-843936059110144.0,8008,0,,,,8008a1
-23319296.0,8008,2,,,,8008b1
-341076736.0,8008,1,,,,8008c1
-9751234149552896.0,8008,0,,,,8008d1
-7175168.0,8008,0,,,,8008e1
415238400.0,8010,0,,,,8010a1
3649556250000.0,8010,0,,,,8010b1
121083517440000.0,8010,0,,,,8010c1
47298249000000.0,8010,1,,,,8010d1
7.93532939894784e+16,8010,1,,,,8010e1
-6488100000.0,8010,1,,,,8010f1
-2657525760.0,8010,1,,,,8010g1
166095360000.0,8010,1,,,,8010h1
-2595240.0,8010,1,,,,8010i1
101376562500.0,8010,0,,,,8010j1
2102144400.0,8010,1,,,,8010k1
6488100.0,8010,1,,,,8010l1
25952400.0,8010,1,,,,8010m1
220674710534400.0,8010,1,,,,8010n1
-4714783675.0,8015,0,,,,8015a1
-1718215625.0,8015,1,,,,8015b1
-40075.0,8015,1,,,,8015c1
-2248407875.0,8015,1,,,,8015d1
56105.0,8015,0,,,,8015e1
-1147146875.0,8015,0,,,,8015f1
-13851648.0,8016,1,,,,8016a1
-3078144.0,8016,1,,,,8016b1
-2524462848.0,8016,0,,,,8016c1
-2243966976.0,8016,1,,,,8016d1
-26173630808064.0,8016,0,,,,8016e1
-394002432.0,8016,0,,,,8016f1
-7092043776.0,8016,1,,,,8016g1
-17951735808.0,8016,1,,,,8016h1
-51642686767104.0,8016,1,,,,8016i1
-6156288.0,8016,1,,,,8016j1
-256576.0,8018,0,,,,8018a1
8040050000.0,8020,1,,,,8020a1
2.5431096105212317e+17,8022,0,,,,8022a1
2465385216.0,8022,1,,,,8022b1
7075404.0,8022,1,,,,8022c1
-247057055465472.0,8022,1,,,,8022d1
49287168.0,8022,1,,,,8022e1
895071502874304.0,8022,0,,,,8022f1
5198256.0,8022,1,,,,8022g1
67425550620876.0,8022,0,,,,8022h1
-315853421281776.0,8022,0,,,,8022i1
4378151168.0,8024,1,,,,8024a1
-421447361555456.0,8024,1,,,,8024b1
-272816.0,8024,1,,,,8024c1
-272816.0,8024,0,,,,8024d1
-17460224.0,8024,2,,,,8024e1
-24890804393984.0,8024,0,,,,8024f1
-1458295368704.0,8024,0,,,,8024g1
-272816.0,8024,1,,,,8024h1
-1261501184.0,8024,1,,,,8024i1
-3305809958576.0,8024,1,,,,8024j1
-17565142486016.0,8024,0,,,,8024k1
-15194759936.0,8024,1,,,,8024l1
-74205952.0,8024,1,,,,8024m1
15149312.0,8024,1,,,,8024n1
17512604672.0,8024,0,,,,8024o1
-24075.0,8025,1,,,,8025a1
125390625.0,8025,1,,,,8025b1
-157956075.0,8025,1,,,,8025c1
5642578125.0,8025,2,,,,8025d1
-4293375.0,8025,0,,,,8025e1
40125.0,8025,0,,,,8025f1
37020955078125.0,8025,0,,,,8025g1
-5.060273895825916e+25,8025,0,,,,8025h1
28212890625.0,8025,0,,,,8025i1
-7.906677962227994e+29,8025,1,,,,8025j1
25078125.0,8025,1,,,,8025k1
1.4535422314453124e+16,8025,1,,,,8025l1
-376171875.0,8025,0,,,,8025m1
-67083984375.0,8025,0,,,,8025n1
-2468063671875.0,8025,0,,,,8025o1
626953125.0,8025,0,,,,8025p1
2369341125.0,8025,2,,,,8025q1
-517201515683.0,8027,0,,,,8027a1
-8027.0,8027,2,,,,8027b1
-1123663104.0,8028,0,,,,8028a1
-1541376.0,8028,2,,,,8028b1
41617152.0,8028,1,,,,8028c1
41617152.0,8028,0,,,,8028d1
-1123663104.0,8028,2,,,,8028e1
41617152.0,8028,0,,,,8028f1
-38416547840.0,8030,0,,,,8030a1
-150064640.0,8030,0,,,,8030b1
-2.6584866370304e+16,8030,0,,,,8030c1
-4847185909434880.0,8030,1,,,,8030d1
-141328000.0,8030,1,,,,8030e1
-177322475000.0,8030,1,,,,8030f1
-581050286080.0,8030,0,,,,8030g1
-36636875000.0,8030,1,,,,8030h1
-16445440.0,8030,0,,,,8030i1
-110826546875000.0,8030,1,,,,8030j1
-1028096.0,8032,1,,,,8032a1
-1028096.0,8032,0,,,,8032b1
-64771076096.0,8032,0,,,,8032c1
-64771076096.0,8032,1,,,,8032d1
-2225141.0,8033,0,,,,8033a1
36659142.0,8034,2,,,,8034a1
-431809118208.0,8034,1,,,,8034b1
-1156896.0,8034,0,,,,8034c1
-189906651307776.0,8034,0,,,,8034d1
2402493530112.0,8034,2,,,,8034e1
-2715492.0,8034,0,,,,8034f1
281125728.0,8034,1,,,,8034g1
2.747803892934953e+16,8034,0,,,,8034h1
-2506608.0,8034,0,,,,8034i1
-549007310592.0,8034,0,,,,8034j1
1028352.0,8034,0,,,,8034k1
-25109375.0,8035,0,,,,8035a1
-60507351296.0,8036,0,,,,8036a1
64577296.0,8036,2,,,,8036b1
155050087696.0,8036,1,,,,8036c1
1317904.0,8036,1,,,,8036d1
7597454297104.0,8036,0,,,,8036e1
-514304.0,8036,0,,,,8036f1
333961461.0,8037,2,,,,8037a1
81968985261.0,8037,0,,,,8037b1
3005653149.0,8037,1,,,,8037c1
43522191558981.0,8037,1,,,,8037d1
-562671360.0,8040,0,,,,8040a1
-1958688961200.0,8040,0,,,,8040b1
5145600.0,8040,0,,,,8040c1
162810000000000.0,8040,1,,,,8040d1
289440000.0,8040,0,,,,8040e1
1286400.0,8040,0,,,,8040f1
1286400.0,8040,0,,,,8040g1
-34732800.0,8040,1,,,,8040h1
20100000000.0,8040,1,,,,8040i1
3751142400.0,8040,0,,,,8040j1
-55572480.0,8040,0,,,,8040k1
-250076160.0,8040,0,,,,8040l1
-30583083113.0,8041,0,,,,8041a1
-12090986347.0,8041,1,,,,8041b1
56301.0,8043,0,,,,8043a1
26289688949181.0,8043,0,,,,8043b1
-168903.0,8043,1,,,,8043c1
-72387.0,8043,0,,,,8043d1
-9973553247.0,8043,0,,,,8043e1
-8276247.0,8043,0,,,,8043f1
8258737389.0,8043,0,,,,8043g1
41043429.0,8043,2,,,,8043h1
18100152189.0,8043,1,,,,8043i1
162901369701.0,8043,1,,,,8043j1
56301.0,8043,0,,,,8043k1
1005625.0,8045,0,,,,8045a1
-32184.0,8046,1,,,,8046a1
-23462136.0,8046,1,,,,8046b1
-515072.0,8048,1,,,,8048a1
-515072.0,8048,1,,,,8048b1
-128768.0,8048,0,,,,8048c1
-131858432.0,8048,0,,,,8048d1
-2109734912.0,8048,0,,,,8048e1
-32964608.0,8048,2,,,,8048f1
-2060288.0,8048,2,,,,8048g1
-8438939648.0,8048,0,,,,8048h1
-2060288.0,8048,2,,,,8048i1
-32964608.0,8048,1,,,,8048j1
-2060288.0,8048,1,,,,8048k1
-4285065312500000.0,8050,1,,,,8050a1
6.184976e+16,8050,1,,,,8050b1
53230625000000.0,8050,1,,,,8050c1
10062500.0,8050,1,,,,8050d1
19722500000000.0,8050,0,,,,8050e1
-1.1047130280891513e+20,8050,0,,,,8050f1
197225000000.0,8050,0,,,,8050g1
2180326400000000.0,8050,0,,,,8050h1
2576000000.0,8050,0,,,,8050i1
-501002384050.0,8050,1,,,,8050j1
-824320000000000.0,8050,1,,,,8050k1
25156250000.0,8050,1,,,,8050l1
-24653125000.0,8050,1,,,,8050m1
-11340437500.0,8050,0,,,,8050n1
-1577800.0,8050,1,,,,8050o1
-947968000000.0,8050,1,,,,8050p1
-592480000000000.0,8050,0,,,,8050q1
-7828162250781250.0,8050,1,,,,8050r1
-52756480000.0,8050,1,,,,8050s1
-1.726114106389299e+24,8050,0,,,,8050t1
-274244180000.0,8050,1,,,,8050u1
75751859.0,8051,1,,,,8051a1
-8051.0,8051,0,,,,8051b1
-780947.0,8051,2,,,,8051c1
564849507024.0,8052,1,,,,8052a1
-16890462208.0,8054,1,,,,8054a1
-8054.0,8054,0,,,,8054b1
-64432.0,8054,0,,,,8054c1
-64432.0,8054,2,,,,8054d1
-4123648.0,8054,1,,,,8054e1
-34406806640625.0,8055,1,,,,8055a1
17616285.0,8055,1,,,,8055b1
-47197265625.0,8055,1,,,,8055c1
24165.0,8055,1,,,,8055d1
48934125.0,8055,0,,,,8055e1
254865234375.0,8055,1,,,,8055f1
115580445885.0,8055,1,,,,8055g1
652455.0,8055,0,,,,8055h1
7.77399876104249e+22,8055,0,,,,8055i1
-357112186510448.0,8056,0,,,,8056a1
-1740528.0,8058,1,,,,8058a1
-35245692.0,8058,0,,,,8058b1
-1.8661865255414736e+20,8058,0,,,,8058c1
-2579200.0,8060,1,,,,8060a1
-104780000000.0,8060,2,,,,8060b1
-1031936.0,8062,1,,,,8062a1
-120632286464.0,8062,0,,,,8062b1
-433929088.0,8062,1,,,,8062c1
-1246127216.0,8062,0,,,,8062d1
-32248.0,8062,1,,,,8062e1
-715131659.0,8063,0,,,,8063a1
8571080448.0,8064,0,,,,8064a1
1.3501989602520653e+17,8064,0,,,,8064b1
-13716864.0,8064,0,,,,8064c1
46664771328.0,8064,0,,,,8064d1
-296407714176.0,8064,0,,,,8064e1
105815808.0,8064,0,,,,8064f1
1306368.0,8064,1,,,,8064g1
5184974592.0,8064,1,,,,8064h1
-13716864.0,8064,1,,,,8064i1
11757312.0,8064,1,,,,8064j1
-296407714176.0,8064,1,,,,8064k1
5184974592.0,8064,1,,,,8064l1
4572288.0,8064,1,,,,8064m1
98802571392.0,8064,1,,,,8064n1
1306368.0,8064,1,,,,8064o1
370355328.0,8064,1,,,,8064p1
1.7293700598198797e+17,8064,1,,,,8064q1
11757312.0,8064,1,,,,8064r1
41150592.0,8064,1,,,,8064s1
98802571392.0,8064,0,,,,8064t1
370355328.0,8064,0,,,,8064u1
4572288.0,8064,0,,,,8064v1
8571080448.0,8064,0,,,,8064w1
1.3501989602520653e+17,8064,0,,,,8064x1
1.7293700598198797e+17,8064,0,,,,8064y1
46664771328.0,8064,0,,,,8064z1
105815808.0,8064,0,,,,8064ba1
41150592.0,8064,0,,,,8064bb1
-16132.0,8066,1,,,,8066a1
-1108582598705152.0,8066,1,,,,8066b1
1960281.0,8067,1,,,,8067a1
8069.0,8069,1,,,,8069a1
-2845794619146240.0,8070,1,,,,8070a1
-403500.0,8070,0,,,,8070b1
198328320.0,8070,1,,,,8070c1
48420.0,8070,1,,,,8070d1
-209174400000.0,8070,0,,,,8070e1
-949545079.0,8071,1,,,,8071a1
-8071.0,8071,0,,,,8071b1
-5885217.0,8073,0,,,,8073a1
-52966953.0,8073,0,,,,8073b1
-72657.0,8073,0,,,,8073c1
-8073.0,8073,0,,,,8073d1
-126171875.0,8075,1,,,,8075a1
-8075.0,8075,0,,,,8075b1
59931640625.0,8075,0,,,,8075c1
-674432075.0,8075,0,,,,8075d1
-1971435546875.0,8075,1,,,,8075e1
-421520046875.0,8075,1,,,,8075f1
-26308551875.0,8075,0,,,,8075g1
-126171875.0,8075,0,,,,8075h1
-1550592.0,8076,0,,,,8076a1
-516864.0,8076,1,,,,8076b1
-1550592.0,8076,1,,,,8076c1
-3232000000.0,8080,0,,,,8080a1
631250000.0,8080,1,,,,8080b1
40400.0,8080,1,,,,8080c1
20402000.0,8080,1,,,,8080d1
2068480.0,8080,0,,,,8080e1
40400.0,8080,1,,,,8080f1
-20684800000000.0,8080,1,,,,8080g1
-330956800.0,8080,1,,,,8080h1
1010000.0,8080,1,,,,8080i1
-8044240896.0,8082,0,,,,8082a1
2618568.0,8082,0,,,,8082b1
-148271448195072.0,8082,0,,,,8082c1
-565610688.0,8082,1,,,,8082d1
20948544.0,8082,1,,,,8082e1
-2.7391146166073304e+16,8082,1,,,,8082f1
-636312024.0,8082,1,,,,8082g1
-686441889792.0,8082,1,,,,8082h1
-5891778.0,8082,0,,,,8082i1
-5.534202149591423e+19,8082,0,,,,8082j1
41897088.0,8082,0,,,,8082k1
1000832275316736.0,8082,0,,,,8082l1
-1908936072.0,8082,0,,,,8082m1
32336.0,8084,1,,,,8084a1
32336.0,8084,1,,,,8084b1
32336.0,8084,2,,,,8084c1
433386930178125.0,8085,0,,,,8085a1
46608416085.0,8085,0,,,,8085b1
-220636896046875.0,8085,0,,,,8085c1
-1547810464921875.0,8085,0,,,,8085d1
4244625.0,8085,0,,,,8085e1
2.3592524538290746e+17,8085,0,,,,8085f1
-2.7193354105880652e+16,8085,0,,,,8085g1
72765.0,8085,0,,,,8085h1
773838720703125.0,8085,0,,,,8085i1
-1.9985397514647468e+18,8085,1,,,,8085j1
-59925106395.0,8085,1,,,,8085k1
-16985574375.0,8085,0,,,,8085l1
-99059869755.0,8085,0,,,,8085m1
91722101625.0,8085,1,,,,8085n1
-3397114875.0,8085,1,,,,8085o1
1494730545.0,8085,0,,,,8085p1
396165.0,8085,1,,,,8085q1
-2.59577101830188e+19,8085,1,,,,8085r1
8560729485.0,8085,1,,,,8085s1
9.104135165200196e+19,8085,1,,,,8085t1
91722101625.0,8085,0,,,,8085u1
499375886625.0,8085,0,,,,8085v1
3668884065.0,8085,0,,,,8085w1
-8.49598077565157e+18,8085,0,,,,8085x1
-161148394786995.0,8085,1,,,,8085y1
3683728125.0,8085,1,,,,8085z1
-10058984.0,8086,1,,,,8086a1
-430563328.0,8086,2,,,,8086b1
776448.0,8088,1,,,,8088a1
-1035264.0,8088,0,,,,8088b1
-11792304.0,8088,1,,,,8088c1
-2070528.0,8088,0,,,,8088d1
5094275328.0,8088,0,,,,8088e1
27952128.0,8088,1,,,,8088f1
-8596589616.0,8088,0,,,,8088g1
27952128.0,8088,0,,,,8088h1
5177600.0,8090,1,,,,8090a1
80900.0,8090,2,,,,8090b1
-169659596800.0,8090,1,,,,8090c1
-40450.0,8090,1,,,,8090d1
82841600.0,8090,0,,,,8090e1
-17695017.0,8091,1,,,,8091a1
-24273.0,8091,2,,,,8091b1
-1433296377.0,8091,2,,,,8091c1
-655371.0,8091,0,,,,8091d1
655371.0,8091,1,,,,8091e1
8.673999228120662e+18,8092,0,,,,8092a1
517888.0,8092,2,,,,8092b1
-32368.0,8092,0,,,,8092c1
60929005312.0,8092,0,,,,8092d1
-1875864884974192.0,8092,1,,,,8092e1
-77715568.0,8092,1,,,,8092f1
12500557334272.0,8092,0,,,,8092g1
359356786432.0,8092,2,,,,8092h1
-781284833392.0,8092,0,,,,8092i1
1.4706780698197663e+18,8092,0,,,,8092j1
-637256808.0,8094,1,,,,8094a1
-922716.0,8094,0,,,,8094b1
-16576512.0,8094,0,,,,8094c1
-3690864.0,8094,1,,,,8094d1
-24282.0,8094,0,,,,8094e1
1659658512.0,8094,1,,,,8094f1
1.7773501933179067e+18,8096,1,,,,8096a1
1.7773501933179067e+18,8096,1,,,,8096b1
8291469824.0,8096,1,,,,8096c1
4096576.0,8096,1,,,,8096d1
129536.0,8096,1,,,,8096e1
8291469824.0,8096,1,,,,8096f1
4096576.0,8096,1,,,,8096g1
129536.0,8096,1,,,,8096h1
-9410831098299.0,8097,1,,,,8097a1
-1434359259.0,8097,1,,,,8097b1
-1434359259.0,8097,0,,,,8097c1
32392.0,8098,0,,,,8098a1
132677632.0,8098,0,,,,8098b1
8098.0,8098,0,,,,8098c1
-64784.0,8098,1,,,,8098d1
1036544.0,8098,1,,,,8098e1
-508149409859.0,8099,0,,,,8099a1
-40500000000.0,8100,0,,,,8100a1
20250000.0,8100,0,,,,8100b1
364500000000.0,8100,0,,,,8100c1
632812500000000.0,8100,0,,,,8100d1
-324000000.0,8100,0,,,,8100e1
-2916000000.0,8100,0,,,,8100f1
364500000000.0,8100,0,,,,8100g1
1620000000.0,8100,0,,,,8100h1
2592000.0,8100,1,,,,8100i1
1889568000.0,8100,1,,,,8100j1
40500000000.0,8100,1,,,,8100k1
29524500000000.0,8100,1,,,,8100l1
-14580000000.0,8100,1,,,,8100m1
182250000.0,8100,1,,,,8100n1
8101.0,8101,1,,,,8101a1
-299511189.0,8103,1,,,,8103a1
8094897.0,8103,0,,,,8103b1
899433.0,8103,0,,,,8103c1
72854073.0,8103,0,,,,8103d1
4301960156577.0,8103,0,,,,8103e1
-126640625.0,8105,0,,,,8105a1
-337922928.0,8106,0,,,,8106a1
1.1857438397693952e+16,8106,0,,,,8106b1
340452.0,8106,2,,,,8106c1
-27371757168.0,8106,1,,,,8106d1
3064068.0,8106,0,,,,8106e1
1394491392.0,8106,2,,,,8106f1
196100352.0,8106,1,,,,8106g1
-796852224.0,8106,1,,,,8106h1
1.3632028483817964e+18,8106,1,,,,8106i1
5447232.0,8106,1,,,,8106j1
784401408.0,8106,1,,,,8106k1
50201690112.0,8106,1,,,,8106l1
22138945339392.0,8106,1,,,,8106m1
-7801017635270563.0,8107,1,,,,8107a1
-118694587.0,8107,1,,,,8107b1
-518912.0,8108,0,,,,8108a1
68334543.0,8109,1,,,,8109a1
49815881847.0,8109,1,,,,8109b1
12928365207.0,8109,0,,,,8109c1
1970487.0,8109,2,,,,8109d1
656829.0,8109,0,,,,8109e1
154098972879381.0,8109,0,,,,8109f1
189823581.0,8109,1,,,,8109g1
3.467325636012909e+16,8109,1,,,,8109h1
-53203149.0,8109,1,,,,8109i1
-1497799359232461.0,8109,1,,,,8109j1
10060649793.0,8109,0,,,,8109k1
2907527790177.0,8109,0,,,,8109l1
-8110.0,8110,1,,,,8110a1
-506875000.0,8110,1,,,,8110b1
-648800.0,8110,1,,,,8110c1
-39155074608.0,8112,1,,,,8112a1
81322078032.0,8112,1,,,,8112b1
-67659968922624.0,8112,1,,,,8112c1
-14017536.0,8112,1,,,,8112d1
-352395671472.0,8112,1,,,,8112e1
-8144255518464.0,8112,0,,,,8112f1
-1687296.0,8112,2,,,,8112g1
1113217926180048.0,8112,0,,,,8112h1
230632272.0,8112,0,,,,8112i1
9035786448.0,8112,0,,,,8112j1
-231686832.0,8112,0,,,,8112k1
-129792.0,8112,0,,,,8112l1
9035786448.0,8112,0,,,,8112m1
-626481193728.0,8112,0,,,,8112n1
-191886050304.0,8112,0,,,,8112o1
-9.261973145818e+17,8112,0,,,,8112p1
1.0018961335620432e+16,8112,0,,,,8112q1
1527047909712.0,8112,1,,,,8112r1
316368.0,8112,1,,,,8112s1
731898702288.0,8112,0,,,,8112t1
-6.235542735909028e+17,8112,0,,,,8112u1
-129185611776.0,8112,0,,,,8112v1
-1.688792824308695e+17,8112,1,,,,8112w1
316368.0,8112,1,,,,8112x1
-34987769856.0,8112,1,,,,8112y1
1527047909712.0,8112,1,,,,8112z1
-6230016.0,8112,1,,,,8112ba1
-8.131224709634458e+16,8112,1,,,,8112bb1
-16845963264.0,8112,1,,,,8112bc1
-30071097298944.0,8112,1,,,,8112bd1
-456704790227712.0,8112,1,,,,8112be1
-94618368.0,8112,1,,,,8112bf1
-4.0930742061351567e+18,8112,1,,,,8112bg1
-771053776896.0,8112,1,,,,8112bh1
9035786448.0,8112,1,,,,8112bi1
-32456.0,8114,0,,,,8114a1
-107816092875.0,8115,0,,,,8115a1
202875.0,8115,1,,,,8115b1
-5071875.0,8115,0,,,,8115c1
-1053911296.0,8116,0,,,,8116a1
581765234688.0,8118,0,,,,8118a1
13102500708.0,8118,1,,,,8118b1
-47344176.0,8118,1,,,,8118c1
9700628245659648.0,8118,1,,,,8118d1
-86797656.0,8118,1,,,,8118e1
-2.774976886507526e+20,8118,1,,,,8118f1
6.955352439835853e+16,8118,0,,,,8118g1
-328020146505216.0,8118,0,,,,8118h1
-21041856.0,8118,0,,,,8118i1
2588148288.0,8118,0,,,,8118j1
1099899896832.0,8118,0,,,,8118k1
-4970002219776.0,8118,0,,,,8118l1
130196484.0,8118,0,,,,8118m1
3945348.0,8118,0,,,,8118n1
-21010587801984.0,8118,0,,,,8118o1
-1341969532459776.0,8118,0,,,,8118p1
95409498488832.0,8118,1,,,,8118q1
63125568.0,8118,1,,,,8118r1
8532556775424.0,8118,1,,,,8118s1
-1261870340898816.0,8118,1,,,,8118t1
7469131250000.0,8120,1,,,,8120a1
82418000.0,8120,1,,,,8120b1
-470960.0,8120,1,,,,8120c1
-1299200.0,8120,1,,,,8120d1
-37676800.0,8120,1,,,,8120e1
114253663497680.0,8120,0,,,,8120f1
-2623397907200.0,8120,1,,,,8120g1
3296720.0,8120,1,,,,8120h1
14210000.0,8120,0,,,,8120i1
-1973403.0,8121,1,,,,8121a1
-4315832361.0,8121,1,,,,8121b1
-241962502.0,8122,1,,,,8122a1
1559808.0,8124,0,,,,8124a1
92105102592.0,8124,1,,,,8124b1
14038272.0,8124,2,,,,8124c1
4597931589632.0,8126,0,,,,8126a1
-289704771584.0,8126,0,,,,8126b1
-266272768.0,8126,1,,,,8126c1
266338304.0,8128,1,,,,8128a1
-136365211648.0,8128,1,,,,8128b1
4161536.0,8128,1,,,,8128c1
-133169152.0,8128,1,,,,8128d1
16646144.0,8128,1,,,,8128e1
4161536.0,8128,1,,,,8128f1
4161536.0,8128,0,,,,8128g1
4161536.0,8128,0,,,,8128h1
17045651456.0,8128,0,,,,8128i1
17045651456.0,8128,0,,,,8128j1
266338304.0,8128,1,,,,8128k1
-136365211648.0,8128,1,,,,8128l1
16646144.0,8128,1,,,,8128m1
-133169152.0,8128,1,,,,8128n1
-520320000000000.0,8130,0,,,,8130a1
520320.0,8130,0,,,,8130b1
3252000.0,8130,1,,,,8130c1
7317000000000.0,8130,0,,,,8130d1
5926770.0,8130,0,,,,8130e1
-3902400.0,8130,0,,,,8130f1
-5.309172117504e+19,8130,1,,,,8130g1
-1829250000.0,8130,1,,,,8130h1
-31609440.0,8130,1,,,,8130i1
18731520.0,8130,1,,,,8130j1
1333523250.0,8130,0,,,,8130k1
266403840.0,8130,0,,,,8130l1
6743347200000.0,8130,1,,,,8130m1
-1406663.0,8131,0,,,,8131a1
-8133.0,8133,1,,,,8133a1
-156237872.0,8134,1,,,,8134a1
-6698698762.0,8134,1,,,,8134b1
-398566.0,8134,1,,,,8134c1
-61245245824.0,8134,1,,,,8134d1
-559956533248.0,8134,1,,,,8134e1
-46890891334.0,8134,1,,,,8134f1
-520576.0,8134,1,,,,8134g1
-40675.0,8135,0,,,,8135a1
635546875.0,8135,1,,,,8135b1
-48816.0,8136,1,,,,8136a1
84354048.0,8136,0,,,,8136b1
-65434847963904.0,8136,0,,,,8136c1
-63265536.0,8136,2,,,,8136d1
-33621899717376.0,8136,1,,,,8136e1
-63265536.0,8136,1,,,,8136f1
-46120575744.0,8136,1,,,,8136g1
-3.4774761036785103e+19,8136,1,,,,8136h1
-20498033664.0,8136,1,,,,8136i1
-3954096.0,8136,1,,,,8136j1
-35586864.0,8136,1,,,,8136k1
-2882535984.0,8136,1,,,,8136l1
-63265536.0,8136,2,,,,8136m1
-423176.0,8138,1,,,,8138a1
-520832.0,8138,0,,,,8138b1
-1375322.0,8138,0,,,,8138c1
216686800.0,8140,0,,,,8140a1
13251920.0,8140,0,,,,8140b1
-6704463563.0,8141,1,,,,8141a1
-494009206128.0,8142,1,,,,8142a1
-16674816.0,8142,1,,,,8142b1
-454230377487072.0,8142,0,,,,8142c1
-46116288.0,8142,0,,,,8142d1
-5935518.0,8142,0,,,,8142e1
2516279758848.0,8142,1,,,,8142f1
2.1884862025473823e+23,8142,1,,,,8142g1
-20224728.0,8142,1,,,,8142h1
2457304452.0,8142,0,,,,8142i1
-56827902678912.0,8142,0,,,,8142j1
-130304.0,8144,0,,,,8144a1
-133431296.0,8144,0,,,,8144b1
-16678912.0,8144,0,,,,8144c1
-66715648.0,8144,1,,,,8144d1
-17813115.0,8145,1,,,,8145a1
-24435.0,8145,0,,,,8145b1
-223900959375.0,8145,0,,,,8145c1
-412340625.0,8145,0,,,,8145d1
-3224173815.0,8145,0,,,,8145e1
-100198771875.0,8145,1,,,,8145f1
659745.0,8145,1,,,,8145g1
4170752.0,8146,1,,,,8146a1
-3492656496.0,8148,1,,,,8148a1
-16132746672.0,8148,1,,,,8148b1
-97776.0,8148,1,,,,8148c1
81500000.0,8150,1,,,,8150a1
25468750000.0,8150,0,,,,8150b1
-254687500.0,8150,1,,,,8150c1
20375000.0,8150,0,,,,8150d1
-16300.0,8150,0,,,,8150e1
1304000000.0,8150,1,,,,8150f1
1630000.0,8150,1,,,,8150g1
58504609449.0,8151,0,,,,8151a1
190264579283493.0,8151,0,,,,8151b1
26629317.0,8151,1,,,,8151c1
160436133.0,8151,1,,,,8151d1
8827533.0,8151,0,,,,8151e1
-167723127.0,8151,1,,,,8151f1
-878767461.0,8151,1,,,,8151g1
118029960477.0,8151,1,,,,8151h1
-2.545783202302696e+18,8151,0,,,,8151i1
-2086912.0,8152,0,,,,8152a1
-8153.0,8153,0,,,,8153a1
-223546629635.0,8155,0,,,,8155a1
-203875.0,8155,1,,,,8155b1
337089600.0,8160,1,,,,8160a1
-2496960.0,8160,0,,,,8160b1
11016000.0,8160,2,,,,8160c1
-2496960.0,8160,1,,,,8160d1
35691840.0,8160,1,,,,8160e1
104040000.0,8160,0,,,,8160f1
-277440.0,8160,0,,,,8160g1
35691840.0,8160,1,,,,8160h1
